timeStamp,from,to,value,gas,gasPrice
2019-10-12 20:20:11,0xa7efae728d2936e78bda97dc267687568dd593f3,0x5b0fe432ea3e61ca6f3932481a360da53ba53cbd,199.99,420000,35000000000
2019-10-12 20:28:47,0xa7efae728d2936e78bda97dc267687568dd593f3,0xd340e185d6bc9fd7be3ee764019843ff5b0e74db,9.98,420000,35000000000
2019-10-12 20:49:00,0xa7efae728d2936e78bda97dc267687568dd593f3,0xa8570279b54c17293ca7ce41ac053756d17bed1b,0.087,420000,35000000000
2019-10-12 20:51:53,0xa7efae728d2936e78bda97dc267687568dd593f3,0x62471320dd068700152f06de79a5ac1c67e0468a,0.523,420000,35000000000
2019-10-12 20:59:47,0xa7efae728d2936e78bda97dc267687568dd593f3,0xc471f997aa23bcd049ffc16485d10ca0bef95958,1.779,420000,35000000000
2019-10-12 21:07:52,0xa7efae728d2936e78bda97dc267687568dd593f3,0x271b76b06225a6b91cd136f6f93c6be9505b8dfb,0.102,420000,35000000000
2019-10-12 21:08:21,0x572c3841fc73ea24a2768c7dca3a927d6115ed83,0xa7efae728d2936e78bda97dc267687568dd593f3,129.996265,420000,35000000000
2019-10-12 21:23:02,0xa7efae728d2936e78bda97dc267687568dd593f3,0x179ddbe1e2ca088ca575b9beb64790d2afcadb4f,129.99,420000,35000000000
2019-10-12 21:44:40,0xa7efae728d2936e78bda97dc267687568dd593f3,0x5b0fe432ea3e61ca6f3932481a360da53ba53cbd,199.99,420000,35000000000
2019-10-12 21:53:27,0xa7efae728d2936e78bda97dc267687568dd593f3,0x85c8824348dfcac9e72d8ed20dbe0974e71d1d01,0.709,420000,35000000000
2019-10-12 21:58:10,0xa7efae728d2936e78bda97dc267687568dd593f3,0xdc6e0d496984b34ea8dcb0372bd1299b3b7c783d,0.081,420000,35000000000
2019-10-12 22:03:35,0xa7efae728d2936e78bda97dc267687568dd593f3,0x81b082c6d7633d468ff3a769e21cdfa147ecc4eb,0.106,420000,35000000000
2019-10-12 22:06:12,0xa7efae728d2936e78bda97dc267687568dd593f3,0x179ddbe1e2ca088ca575b9beb64790d2afcadb4f,129.99,420000,35000000000
2019-10-12 22:08:09,0xbf0fcf96c61bcf46f27330a486a700c15a96a34d,0xa7efae728d2936e78bda97dc267687568dd593f3,1.26675458,420000,35000000000
2019-10-12 22:08:09,0xb6207a62234e61c0476f6b3b4d42a70fc64c15f8,0xa7efae728d2936e78bda97dc267687568dd593f3,2.999265,420000,35000000000
2019-10-12 22:08:09,0x572c3841fc73ea24a2768c7dca3a927d6115ed83,0xa7efae728d2936e78bda97dc267687568dd593f3,129.996265,420000,35000000000
2019-10-12 22:08:09,0xe6d9b526e43d0376ef9cec17a193f3529c506930,0xa7efae728d2936e78bda97dc267687568dd593f3,1.05089,420000,10000000000
2019-10-12 22:12:44,0xa7efae728d2936e78bda97dc267687568dd593f3,0x3f3da1604c51b30f5f7d54b2a6fadb2a5eba5ab8,18.35,420000,35000000000
2019-10-12 22:48:40,0xa7efae728d2936e78bda97dc267687568dd593f3,0x179ddbe1e2ca088ca575b9beb64790d2afcadb4f,129.99,420000,35000000000
2019-10-12 22:52:23,0xa7efae728d2936e78bda97dc267687568dd593f3,0x87bf13ff6d1645fd81332f97516f0bb5e00aae51,0.3,420000,35000000000
2019-10-12 23:01:40,0xa7efae728d2936e78bda97dc267687568dd593f3,0x4dba0679bdd830de507fc94c96d110278e996910,0.3,420000,35000000000
2019-10-12 23:07:59,0x572c3841fc73ea24a2768c7dca3a927d6115ed83,0xa7efae728d2936e78bda97dc267687568dd593f3,259.993265,420000,35000000000
2019-10-12 23:07:59,0x1f49c1a3671cc8b3607b08ff1e51dd75e6ffd0bb,0xa7efae728d2936e78bda97dc267687568dd593f3,0.8905,420000,10000000000
2019-10-12 23:21:32,0xa7efae728d2936e78bda97dc267687568dd593f3,0xcd719e64dd8e89a3b03b0b5bca356d8639f04108,0.99,420000,35000000000
2019-10-12 23:31:06,0xa7efae728d2936e78bda97dc267687568dd593f3,0x8f35e5da89bfd57957f5c7878572024f68aceba7,1.373,420000,35000000000
2019-10-12 23:36:29,0xa7efae728d2936e78bda97dc267687568dd593f3,0xdc4a2d62d2b14523525261293de1f1d8a80bb7e4,5.53,420000,35000000000
2019-10-12 23:40:12,0xa7efae728d2936e78bda97dc267687568dd593f3,0x179ddbe1e2ca088ca575b9beb64790d2afcadb4f,129.99,420000,35000000000
2019-10-12 23:40:12,0xa7efae728d2936e78bda97dc267687568dd593f3,0xd59c5e53aec01e9847a9ce273de86beabe44b917,0.5,420000,35000000000
2019-10-13 00:04:49,0xa7efae728d2936e78bda97dc267687568dd593f3,0xcbba00282a30b00961c7462876555533d912e5a4,0.189,420000,35000000000
2019-10-13 00:05:24,0xa7efae728d2936e78bda97dc267687568dd593f3,0x372bbdf9ed6cb297ab25305dc69da3a946f7bd3f,12.017,420000,35000000000
2019-10-13 00:06:41,0xa7efae728d2936e78bda97dc267687568dd593f3,0x5b0fe432ea3e61ca6f3932481a360da53ba53cbd,199.99,420000,35000000000
2019-10-13 00:07:24,0xa7efae728d2936e78bda97dc267687568dd593f3,0x85257e2e58152256e5283ab5f832131ab4401743,2.99,420000,35000000000
2019-10-13 00:08:15,0xc68c17e6eec0fde3605c595c9b98de5c1a4cc3e4,0xa7efae728d2936e78bda97dc267687568dd593f3,2261.99522169,420000,35000000000
2019-10-13 00:08:15,0x572c3841fc73ea24a2768c7dca3a927d6115ed83,0xa7efae728d2936e78bda97dc267687568dd593f3,129.996265,420000,35000000000
2019-10-13 00:08:15,0xe098c7017e7589d52f04bfa7e27a54fbd61ee235,0xa7efae728d2936e78bda97dc267687568dd593f3,4.68403069,420000,35000000000
2019-10-13 00:08:27,0xce7f871aed2eff825e5057227ce22818d84202bf,0xa7efae728d2936e78bda97dc267687568dd593f3,1.22633581,420000,35000000000
2019-10-13 00:08:27,0xb58c2422e6675052403b832ca7b5d42790d175d2,0xa7efae728d2936e78bda97dc267687568dd593f3,1.77,420000,35000000000
2019-10-13 00:08:27,0x251c6a565a5363bf5534e722a929f5a7c3dae3f3,0xa7efae728d2936e78bda97dc267687568dd593f3,0.22455096,420000,10000000000
2019-10-13 00:08:27,0x34258713e36509cd05ee052499bf3664447a1584,0xa7efae728d2936e78bda97dc267687568dd593f3,0.37239803,420000,10000000000
2019-10-13 00:08:27,0xcfb011f957d406b07dfc0ec08a202c6413f163c9,0xa7efae728d2936e78bda97dc267687568dd593f3,0.14772899,420000,10000000000
2019-10-13 00:08:27,0x3ba7d85f303e915080604b91b09af3666593ead1,0xa7efae728d2936e78bda97dc267687568dd593f3,0.295,420000,10000000000
2019-10-13 00:17:07,0xa7efae728d2936e78bda97dc267687568dd593f3,0xf2bd6b2775c069f7f59bc78d9f77718ed941582f,0.152,420000,35000000000
2019-10-13 00:28:52,0xa7efae728d2936e78bda97dc267687568dd593f3,0xeb602d613606e38dbaea45e61d470d69b763c8c3,3.876,420000,35000000000
2019-10-13 00:34:38,0xa7efae728d2936e78bda97dc267687568dd593f3,0x1f01cf5eaf650008bfa7f477c64682a62bbfd527,3.08,420000,35000000000
2019-10-13 00:37:42,0xa7efae728d2936e78bda97dc267687568dd593f3,0xdc1f7c104fc40719217c2b7d7b2880076a9221b0,0.61,420000,35000000000
2019-10-13 00:40:22,0xa7efae728d2936e78bda97dc267687568dd593f3,0xa183da1ff4e57996039bdb32c8d49f94119a0cf3,0.339,420000,35000000000
2019-10-13 00:40:52,0xa7efae728d2936e78bda97dc267687568dd593f3,0x6ea39c6dc8d3026bff37e820283c6ded3ac85d1a,0.248,420000,35000000000
2019-10-13 00:46:21,0xa7efae728d2936e78bda97dc267687568dd593f3,0x8573228ffc872cedba3ac6c9752f6da7eceb764e,896.0,420000,35000000000
2019-10-13 01:09:15,0x6daf7f4d72aabb247a44e5f04d95382d1e4753bd,0xa7efae728d2936e78bda97dc267687568dd593f3,30.097969969999998,420000,35000000000
2019-10-13 01:09:15,0x7d3252c6c16d2da52d269e3062d4542a350c57e6,0xa7efae728d2936e78bda97dc267687568dd593f3,6.41892963,420000,35000000000
2019-10-13 01:09:15,0x6fe192768817fd79a9aa8a19fac66a0a7f997774,0xa7efae728d2936e78bda97dc267687568dd593f3,5.559805,420000,35000000000
2019-10-13 01:09:15,0x81dff57086bf7b4af27cfc0bd4a48d333bf1677b,0xa7efae728d2936e78bda97dc267687568dd593f3,1.49979,420000,35000000000
2019-10-13 01:10:20,0xa7efae728d2936e78bda97dc267687568dd593f3,0x026d6fb910cb6ab7ab63128c82f252590f771f0b,10.0,420000,35000000000
2019-10-13 01:15:01,0xa7efae728d2936e78bda97dc267687568dd593f3,0xf0e0ecfd897b12f5a0a3d6a50466f693de7797d1,0.112,420000,35000000000
2019-10-13 01:20:17,0xa7efae728d2936e78bda97dc267687568dd593f3,0x002d91c86d026319ba0d159c84ffea03bc00adf9,231.0,420000,35000000000
2019-10-13 01:24:23,0xa7efae728d2936e78bda97dc267687568dd593f3,0xd039b02790de45bc33bf1e32be734b2a6c5a9918,2.924,420000,35000000000
2019-10-13 01:24:43,0xa7efae728d2936e78bda97dc267687568dd593f3,0x86a32772011196d5f5005de56d348fcd207c3913,8.165,420000,35000000000
2019-10-13 01:27:13,0xa7efae728d2936e78bda97dc267687568dd593f3,0x1d19dd8b62b0a0336e2e243c40888922daee4b9d,1.196,420000,35000000000
2019-10-13 01:27:13,0xa7efae728d2936e78bda97dc267687568dd593f3,0x9e7b1623b7a0fbb2f7c0d703d6db62b68d2a4c54,3.398,420000,35000000000
2019-10-13 01:27:20,0xa7efae728d2936e78bda97dc267687568dd593f3,0x7fa44061015264894a014544919ce49984482a85,0.993,420000,35000000000
2019-10-13 01:29:25,0xa7efae728d2936e78bda97dc267687568dd593f3,0x9fbe33ff8655cba7509e921a48d2f46e6c59eabf,0.5,420000,35000000000
2019-10-13 01:43:06,0xa7efae728d2936e78bda97dc267687568dd593f3,0xc8ac5c857daf8981eddef2a397faea2de2956df7,0.089,420000,35000000000
2019-10-13 01:44:48,0xa7efae728d2936e78bda97dc267687568dd593f3,0x96ceab43f87d81fd5bb786f0c73fd28dceb3e70d,0.998,420000,35000000000
2019-10-13 01:45:05,0xa7efae728d2936e78bda97dc267687568dd593f3,0xf8c6163b1201db46946bec866e5ff64bc3165bd3,0.02,420000,35000000000
2019-10-13 01:47:26,0xa7efae728d2936e78bda97dc267687568dd593f3,0x4d4bd0ef8c3b7d99ca21fc7d54fcf7cd5cd5020b,101.417,420000,35000000000
2019-10-13 01:51:13,0xa7efae728d2936e78bda97dc267687568dd593f3,0x64fb8d092989168421a604a05098d607954da59a,1.5,420000,35000000000
2019-10-13 01:51:37,0xa7efae728d2936e78bda97dc267687568dd593f3,0x7eb9f0515305b6ded5bc4c33495a4c1d17db78bb,6.179,420000,35000000000
2019-10-13 01:51:37,0xa7efae728d2936e78bda97dc267687568dd593f3,0x9c6c4b40622f59326fce6aac9613ff1d2bfa8c3f,0.3,420000,35000000000
2019-10-13 01:58:07,0xa7efae728d2936e78bda97dc267687568dd593f3,0x9c123ed35e4a58d8082e6b0646f0ba411119f1c7,0.26,420000,35000000000
2019-10-13 02:01:41,0xa7efae728d2936e78bda97dc267687568dd593f3,0xce235362e7d11de16696fed6adad9137f9ad8ada,1.49,420000,35000000000
2019-10-13 02:02:32,0xa7efae728d2936e78bda97dc267687568dd593f3,0xf5accc8546b0258c523b6a33a702dae96c3cca5e,2.01,420000,35000000000
2019-10-13 02:07:08,0xa7efae728d2936e78bda97dc267687568dd593f3,0x57452acad1854aaf423217bab93be31176000641,0.19,420000,35000000000
2019-10-13 02:08:25,0xd6293b55cda91e2c2854918fbceb3f09e67cec32,0xa7efae728d2936e78bda97dc267687568dd593f3,12.2668,420000,35000000000
2019-10-13 02:08:25,0x608b3046d557ff84c7d7b9f7367ba92b0a063c17,0xa7efae728d2936e78bda97dc267687568dd593f3,1.47477388,420000,35000000000
2019-10-13 02:08:25,0x6a75be91f37b1f7fcd88d6298a56627f8790aa60,0xa7efae728d2936e78bda97dc267687568dd593f3,3.44440288,420000,35000000000
2019-10-13 02:08:25,0x6397b1127afb4a7151c265df1784487021d95ca7,0xa7efae728d2936e78bda97dc267687568dd593f3,54.253055890000006,420000,35000000000
2019-10-13 02:08:25,0x2441a957040acfed689fa252c71f6505f3bb1f0c,0xa7efae728d2936e78bda97dc267687568dd593f3,3.67114528,420000,35000000000
2019-10-13 02:08:25,0xa78a8eb4fc29a8cbe8ab4b313e3c154192a04731,0xa7efae728d2936e78bda97dc267687568dd593f3,1.9883171,420000,35000000000
2019-10-13 02:08:25,0x6291ce0d39d47d731633963b3853da534baf115c,0xa7efae728d2936e78bda97dc267687568dd593f3,1.78847991,420000,35000000000
2019-10-13 02:08:25,0x1f97505874067e5c926b4e40d0524d4fe0fdbc62,0xa7efae728d2936e78bda97dc267687568dd593f3,332.43399764000003,420000,35000000000
2019-10-13 02:08:25,0x238783e59852199abb05ab5766ed58eede79ccab,0xa7efae728d2936e78bda97dc267687568dd593f3,31.98521946,420000,35000000000
2019-10-13 02:08:25,0x5ef9d31556dd8430d1943f8dda11401977c42abf,0xa7efae728d2936e78bda97dc267687568dd593f3,27.924843699999997,420000,35000000000
2019-10-13 02:08:25,0x64fb8d092989168421a604a05098d607954da59a,0xa7efae728d2936e78bda97dc267687568dd593f3,1.499265,420000,35000000000
2019-10-13 02:08:25,0xf5bdd75bcab68a45bb59536e26bf04e8e36613a4,0xa7efae728d2936e78bda97dc267687568dd593f3,0.766275,420000,10000000000
2019-10-13 02:08:25,0x10d5443eba1fd8cbfae7d47e2d04fad3cae5ec37,0xa7efae728d2936e78bda97dc267687568dd593f3,0.12311964,420000,10000000000
2019-10-13 02:08:25,0xa46b17d6b03b474ac355811fefb90127edbcbe6a,0xa7efae728d2936e78bda97dc267687568dd593f3,0.16965431,420000,10000000000
2019-10-13 02:08:25,0xe72787c9ad39c536c666edfd8ba3e467a9b26ee0,0xa7efae728d2936e78bda97dc267687568dd593f3,0.56529,420000,10000000000
2019-10-13 02:08:25,0x2406f9e2ebddb16c05ac23f092fbef87d7ad8ac1,0xa7efae728d2936e78bda97dc267687568dd593f3,0.21283056,420000,10000000000
2019-10-13 02:08:25,0x520d09b64470d0eb379229aa2edf631cdd395b43,0xa7efae728d2936e78bda97dc267687568dd593f3,0.255286,420000,10000000000
2019-10-13 02:08:25,0x509f4d628c3ca0094cf372fa55c9df5a9d6c4f24,0xa7efae728d2936e78bda97dc267687568dd593f3,0.251565,420000,10000000000
2019-10-13 02:08:25,0x395cc0dbca1e1489fc17c51fe468bd8399567dd4,0xa7efae728d2936e78bda97dc267687568dd593f3,0.27979,420000,10000000000
2019-10-13 02:08:25,0x65a077cab4540f2649227d0c177774f9cc97cb85,0xa7efae728d2936e78bda97dc267687568dd593f3,0.17288029,420000,10000000000
2019-10-13 02:08:25,0xe1bc98e3635dc357ab56cd9e9f283e70f722a49e,0xa7efae728d2936e78bda97dc267687568dd593f3,0.320355,420000,10000000000
2019-10-13 02:08:25,0xede1ecd9a80fea29c327f4ac6728e70c3f1161f5,0xa7efae728d2936e78bda97dc267687568dd593f3,0.845718,420000,10000000000
2019-10-13 02:08:25,0xac46bf24045b4453f709355e804a3ea324de2f10,0xa7efae728d2936e78bda97dc267687568dd593f3,0.30297077,420000,10000000000
2019-10-13 02:08:25,0x083909ba3e797ac0d3aa73273713ba1a9c488335,0xa7efae728d2936e78bda97dc267687568dd593f3,0.10285565,420000,10000000000
2019-10-13 02:08:25,0x96dfe59db4f1a983fa4196b881f89d6ffb0c1b0c,0xa7efae728d2936e78bda97dc267687568dd593f3,0.31627055,420000,10000000000
2019-10-13 02:08:25,0x1dc579776cf776b7b71a688f511a7bde02ce6052,0xa7efae728d2936e78bda97dc267687568dd593f3,0.1476511,420000,10000000000
2019-10-13 02:10:25,0xa7efae728d2936e78bda97dc267687568dd593f3,0xf5accc8546b0258c523b6a33a702dae96c3cca5e,3.01,420000,35000000000
2019-10-13 02:18:23,0xa7efae728d2936e78bda97dc267687568dd593f3,0xb175c53b98175638a6757e0f9e7e98c8af099e4a,0.49,420000,35000000000
2019-10-13 02:23:45,0xa7efae728d2936e78bda97dc267687568dd593f3,0xcd579edf8aa569adfea82a2f74025316c839ce73,0.916,420000,35000000000
2019-10-13 02:24:40,0xa7efae728d2936e78bda97dc267687568dd593f3,0x2ff991d28212d30d6a7c7588f53883cdf7bb5673,4.94,420000,35000000000
2019-10-13 02:26:04,0xa7efae728d2936e78bda97dc267687568dd593f3,0x362bf3ddacf6f0f9a3df766eff484cd94e4ca7ee,5.828,420000,35000000000
2019-10-13 02:30:11,0xa7efae728d2936e78bda97dc267687568dd593f3,0xce235362e7d11de16696fed6adad9137f9ad8ada,3.812,420000,35000000000
2019-10-13 02:35:56,0xa7efae728d2936e78bda97dc267687568dd593f3,0x57dbe37d71f3a353858b2d5ff47c359a747729df,49.99,420000,35000000000
2019-10-13 02:45:12,0xa7efae728d2936e78bda97dc267687568dd593f3,0x07dc342844361cc26ef0b7a36c3de4259d404f5f,11.68,420000,35000000000
2019-10-13 02:45:24,0xa7efae728d2936e78bda97dc267687568dd593f3,0xd518dc94db57d622b74c4a247091b30d97f85a92,0.154,420000,35000000000
2019-10-13 03:01:54,0xa7efae728d2936e78bda97dc267687568dd593f3,0xbf3ad66740f63fff6f61a4bb8ca66bbe30e0d8a5,1.0,420000,35000000000
2019-10-13 03:02:58,0xa7efae728d2936e78bda97dc267687568dd593f3,0x24b6f7a935f00fbeb5b03abe5ef9e16d9205cb5b,4.933,420000,35000000000
2019-10-13 03:06:44,0xa7efae728d2936e78bda97dc267687568dd593f3,0x9f9f78578449594b16cd9d0f3e9bb0fb2bfea440,5.99,420000,35000000000
2019-10-13 03:09:34,0x5050a08a4d5112bcc1bca0b728973187b25d9d0e,0xa7efae728d2936e78bda97dc267687568dd593f3,16.00841046,420000,35000000000
2019-10-13 03:09:34,0xbcdea35f76f8387f611db9b7fdaae64b3730e156,0xa7efae728d2936e78bda97dc267687568dd593f3,6.46587191,420000,35000000000
2019-10-13 03:09:34,0xbdb19ea47caf2485274610badd812ba8e1365356,0xa7efae728d2936e78bda97dc267687568dd593f3,4.899265,420000,35000000000
2019-10-13 03:09:34,0x53af6b40b5105c6f2c39541c97c90031135ea1f9,0xa7efae728d2936e78bda97dc267687568dd593f3,1.341911,420000,35000000000
2019-10-13 03:09:34,0x22ca7b5209f309ef7f4168e096246311c5b30afa,0xa7efae728d2936e78bda97dc267687568dd593f3,1.131967,420000,35000000000
2019-10-13 03:09:34,0x3192765e7dfdf327736ab5f12ce63a5ad36dd468,0xa7efae728d2936e78bda97dc267687568dd593f3,3.71748458,420000,35000000000
2019-10-13 03:09:34,0xe150378ba8681f5dbe638252e4061efaa571eb99,0xa7efae728d2936e78bda97dc267687568dd593f3,1.17899,420000,35000000000
2019-10-13 03:09:34,0xcad27ca736e78da19c88068b1060c15b8806ca5c,0xa7efae728d2936e78bda97dc267687568dd593f3,1.41219713,420000,35000000000
2019-10-13 03:09:34,0x57f8738d77ac64b46fb9b5720440a52d7460bc5d,0xa7efae728d2936e78bda97dc267687568dd593f3,7.96379,420000,35000000000
2019-10-13 03:09:34,0x6daf7f4d72aabb247a44e5f04d95382d1e4753bd,0xa7efae728d2936e78bda97dc267687568dd593f3,30.499265,420000,35000000000
2019-10-13 03:09:34,0xbd7b73cf42d1353f545ff5a25df33988dcde357e,0xa7efae728d2936e78bda97dc267687568dd593f3,2.34924092,420000,35000000000
2019-10-13 03:09:34,0x94f0665b2f6de9c58dcaffef895433ecdeab1c5a,0xa7efae728d2936e78bda97dc267687568dd593f3,2.52023742,420000,35000000000
2019-10-13 03:09:34,0x289181ff43fc282ce10b5b0f9b88d3772c752c58,0xa7efae728d2936e78bda97dc267687568dd593f3,1.345765,420000,35000000000
2019-10-13 03:09:34,0x9f9f78578449594b16cd9d0f3e9bb0fb2bfea440,0xa7efae728d2936e78bda97dc267687568dd593f3,5.989265,420000,35000000000
2019-10-13 03:09:34,0x107d62d34f0f49eeb9adb9819ed585a3b0bf21fa,0xa7efae728d2936e78bda97dc267687568dd593f3,10.404639750000001,420000,35000000000
2019-10-13 03:09:34,0x149fff14ddfbd12d804b619631e7f33dea3f8fad,0xa7efae728d2936e78bda97dc267687568dd593f3,1.55855723,420000,35000000000
2019-10-13 03:09:34,0xb47f0ed7d52deda7b9e6a4e0b5facac272fabf60,0xa7efae728d2936e78bda97dc267687568dd593f3,1.59076818,420000,35000000000
2019-10-13 03:09:34,0xd18ff74c8453dc94f74be391fb8d9ac4a9e656ed,0xa7efae728d2936e78bda97dc267687568dd593f3,1.16727793,420000,35000000000
2019-10-13 03:09:34,0x799cdcae674e407416bb240121a66ad5f92656a6,0xa7efae728d2936e78bda97dc267687568dd593f3,0.23414753,420000,10000000000
2019-10-13 03:09:34,0x141674a8e557a3d6106bd5472c1bb53f3e4972d7,0xa7efae728d2936e78bda97dc267687568dd593f3,0.15008563,420000,10000000000
2019-10-13 03:09:34,0xeac45b60e8cebad9bf142572e865d3e2b2956874,0xa7efae728d2936e78bda97dc267687568dd593f3,0.1664077,420000,10000000000
2019-10-13 03:09:34,0x7749ecf806126942ec2c4e749effc202ec8f6ccb,0xa7efae728d2936e78bda97dc267687568dd593f3,0.12321826,420000,10000000000
2019-10-13 03:09:50,0xa9ad40c8e01197704b17be43a417fc8aa48b89d8,0xa7efae728d2936e78bda97dc267687568dd593f3,0.19269,420000,10000000000
2019-10-13 03:09:50,0xb429d6dab47f31862286de5803295d312f3a66c1,0xa7efae728d2936e78bda97dc267687568dd593f3,0.16418648,420000,10000000000
2019-10-13 03:09:50,0xc26eb575bf7a2f7edcc5b59e5f22b59e4e327dc4,0xa7efae728d2936e78bda97dc267687568dd593f3,0.14804003,420000,10000000000
2019-10-13 03:09:50,0x998602d09b43331854788cbe04a85d294d3aba2d,0xa7efae728d2936e78bda97dc267687568dd593f3,0.19060297,420000,10000000000
2019-10-13 03:09:50,0x7ce83863d67ac6b808b4fc2dc62191c9c2a32f22,0xa7efae728d2936e78bda97dc267687568dd593f3,0.8124685,420000,10000000000
2019-10-13 03:09:50,0xfefb22b3552bffe6cf37076a1f87c27331941865,0xa7efae728d2936e78bda97dc267687568dd593f3,0.11789,420000,10000000000
2019-10-13 03:09:50,0xf1474ee2a063792c52a322c0ef551d88bf41be52,0xa7efae728d2936e78bda97dc267687568dd593f3,0.10796155,420000,10000000000
2019-10-13 03:09:50,0xcd5df955d6726953db049ab849169f3fcbc99204,0xa7efae728d2936e78bda97dc267687568dd593f3,0.12555622,420000,10000000000
2019-10-13 03:09:50,0x0c1f221776aa6d6ca53bf50d5e6d6d6a1a2cc017,0xa7efae728d2936e78bda97dc267687568dd593f3,0.11000958,420000,10000000000
2019-10-13 03:09:50,0xda13386fb530c4f400e879fde819ca7cdd2a79cb,0xa7efae728d2936e78bda97dc267687568dd593f3,0.15936145,420000,10000000000
2019-10-13 03:09:50,0xe04bfa4a57d691cb9165a76e528c9ac03a9ca195,0xa7efae728d2936e78bda97dc267687568dd593f3,0.25381887,420000,10000000000
2019-10-13 03:09:50,0x38261be6e5d6e179160b524cc0665b5a027b64e5,0xa7efae728d2936e78bda97dc267687568dd593f3,0.30136569,420000,10000000000
2019-10-13 03:09:50,0x4902b89d256cdec84b28ed5c75716d87cadb0d96,0xa7efae728d2936e78bda97dc267687568dd593f3,0.14604075,420000,10000000000
2019-10-13 03:09:50,0x90d194cb920fa7ecf027be5e02cd4bcd7cbf223d,0xa7efae728d2936e78bda97dc267687568dd593f3,0.17646442,420000,10000000000
2019-10-13 03:09:50,0xe21d8093b723cdc79b05ab1b88fbf7571d93e540,0xa7efae728d2936e78bda97dc267687568dd593f3,0.10530274,420000,10000000000
2019-10-13 03:09:50,0xd92abe0196ab30fcbe8a1bab88c685e8c661288a,0xa7efae728d2936e78bda97dc267687568dd593f3,0.43359978,420000,10000000000
2019-10-13 03:09:50,0x18de24a2e28102de74b9622a1b0593c28b168234,0xa7efae728d2936e78bda97dc267687568dd593f3,0.10538201,420000,10000000000
2019-10-13 03:09:50,0xf7475909521d1ac8c4bcde23b35efd70fb3b95e3,0xa7efae728d2936e78bda97dc267687568dd593f3,0.10150157,420000,10000000000
2019-10-13 03:09:50,0x73d2d69f1cd4025651baccc1f7ed2d570316bbfc,0xa7efae728d2936e78bda97dc267687568dd593f3,0.10923664,420000,10000000000
2019-10-13 03:09:50,0xccd189dc9160c4fd0f3c717e843a5f9b61d9e360,0xa7efae728d2936e78bda97dc267687568dd593f3,0.11040325,420000,10000000000
2019-10-13 03:09:50,0x6d6c995fd87a4007110e3f670e73fd05ec8dfccd,0xa7efae728d2936e78bda97dc267687568dd593f3,0.19175171,420000,10000000000
2019-10-13 03:09:50,0x5394224eaed0112914c55b72a4e4886ad0324386,0xa7efae728d2936e78bda97dc267687568dd593f3,0.17939,420000,10000000000
2019-10-13 03:09:50,0x36af5de8d95ca10eb52d9e26aa1bcc7a796d60ff,0xa7efae728d2936e78bda97dc267687568dd593f3,0.39379544,420000,10000000000
2019-10-13 03:09:50,0x87457847413c202e1e80fd1f046b82b190dd45c9,0xa7efae728d2936e78bda97dc267687568dd593f3,0.19754451,420000,10000000000
2019-10-13 03:09:50,0x163d9d79c35f4af16a26dadcfb08d57447d2b05d,0xa7efae728d2936e78bda97dc267687568dd593f3,0.1827003,420000,10000000000
2019-10-13 03:09:50,0x1e1a5c2e21edd51dea0a633da3397948994aeb5e,0xa7efae728d2936e78bda97dc267687568dd593f3,0.10559472,420000,10000000000
2019-10-13 03:09:50,0xb2eca697fed53dd34fa9410630360bd7e1d547f2,0xa7efae728d2936e78bda97dc267687568dd593f3,0.11266108,420000,10000000000
2019-10-13 03:09:50,0xbcf1e81262b8efb464f25a9b133b4e40323dceb2,0xa7efae728d2936e78bda97dc267687568dd593f3,0.14948178,420000,10000000000
2019-10-13 03:09:50,0x0da7faeb6a54eda38edd8637ff0faa47958822ae,0xa7efae728d2936e78bda97dc267687568dd593f3,0.10769513,420000,10000000000
2019-10-13 03:09:50,0xd6cc4f08a63de98164906f7706e605a54ebe6e3e,0xa7efae728d2936e78bda97dc267687568dd593f3,0.16140641,420000,10000000000
2019-10-13 03:09:50,0x42a85eb97d59e79bf3dd07b9677bc9b77bc779c2,0xa7efae728d2936e78bda97dc267687568dd593f3,0.20563953,420000,10000000000
2019-10-13 03:09:50,0x5074690f28a7dfd88a359208a542cc6c81fec379,0xa7efae728d2936e78bda97dc267687568dd593f3,0.10715768,420000,10000000000
2019-10-13 03:09:50,0xe9c5345a643d4b4df17e4578bd0fac6b18467487,0xa7efae728d2936e78bda97dc267687568dd593f3,0.4270653,420000,10000000000
2019-10-13 03:09:50,0x15e23c0f2e214222a0f944bfc8f9e0b5c140a1d4,0xa7efae728d2936e78bda97dc267687568dd593f3,0.10462617,420000,10000000000
2019-10-13 03:09:50,0x086215171d8307a3808ed6700ae8f53d2f6ea098,0xa7efae728d2936e78bda97dc267687568dd593f3,0.11451274,420000,10000000000
2019-10-13 03:09:50,0xbd44bad1b9f4cf072d639b26568ed05d85fc50ec,0xa7efae728d2936e78bda97dc267687568dd593f3,0.35512996,420000,10000000000
2019-10-13 03:09:50,0x785f662f27713e715d54b081d66573d1306412c1,0xa7efae728d2936e78bda97dc267687568dd593f3,0.42106223,420000,10000000000
2019-10-13 03:09:50,0x5b20b5a1ade874dc6892162666f5cdbf0507cac8,0xa7efae728d2936e78bda97dc267687568dd593f3,0.14290841,420000,10000000000
2019-10-13 03:09:50,0x797768733a26662cfe0ce675d29f617e15022cbb,0xa7efae728d2936e78bda97dc267687568dd593f3,0.343555,420000,10000000000
